case_id,year,month,month_text,day,day_week,day_week_text,hour,time_order,crash_factor,weather,fatals,drunk,latitude,longitud,county,state,fips
421154,2012,12,December,22,7,Sunday,21,299130,3,1,1,0,39.96888611,-75.29681667,Delaware,Pennsylvania,42045
421179,2012,12,December,22,7,Sunday,22,299131,3,1,1,0,39.93978333,-77.660775,Franklin,Pennsylvania,42055
421178,2012,12,December,24,2,Tuesday,18,299258,2,4,1,2,40.24620833,-76.62566667,Dauphin,Pennsylvania,42043
421137,2012,12,December,24,2,Tuesday,22,299274,2,4,1,0,41.0392,-78.39414444,Clearfield,Pennsylvania,42033
421148,2012,12,December,25,3,Wednesday,4,299295,2,1,1,0,42.19662222,-79.88569167,Erie,Pennsylvania,42049
421165,2012,12,December,25,3,Wednesday,9,299300,1,1,1,0,40.16603889,-74.87458889,Bucks,Pennsylvania,42017
421156,2012,12,December,25,3,Wednesday,20,299332,3,1,1,0,39.99247222,-75.11127222,Philadelphia,Pennsylvania,42101
421149,2012,12,December,26,4,Thursday,13,299373,1,4,1,0,41.9573,-79.58446111,Warren,Pennsylvania,42123
421145,2012,12,December,26,4,Thursday,21,299423,2,3,1,0,40.578275,-75.55409444,Lehigh,Pennsylvania,42077
421202,2012,12,December,27,5,Friday,10,299459,1,1,1,0,40.124875,-79.95933056,Washington,Pennsylvania,42125
421195,2012,12,December,27,5,Friday,18,299478,3,1,1,0,41.61177222,-80.271,Crawford,Pennsylvania,42039
421135,2012,12,December,28,6,Saturday,9,299509,1,1,1,0,40.154875,-78.38483056,Bedford,Pennsylvania,42009
421190,2012,12,December,28,6,Saturday,13,299520,1,1,1,0,39.90447222,-75.16654722,Philadelphia,Pennsylvania,42101
421204,2012,12,December,28,6,Saturday,14,299528,1,1,1,0,41.30000556,-75.81003333,Luzerne,Pennsylvania,42079
421188,2012,12,December,28,6,Saturday,19,299544,3,1,1,0,41.24779444,-76.91286389,Lycoming,Pennsylvania,42081
421118,2012,12,December,29,7,Sunday,2,299567,2,1,1,1,39.93941389,-76.73222778,York,Pennsylvania,42133
421140,2012,12,December,29,7,Sunday,6,299575,3,1,2,1,40.64931111,-75.46761944,Lehigh,Pennsylvania,42077
421174,2012,12,December,30,1,Monday,9,299663,1,1,1,0,40.07033611,-75.62020556,Chester,Pennsylvania,42029
421169,2012,12,December,30,1,Monday,20,299684,2,1,1,1,40.52910278,-80.39275833,Beaver,Pennsylvania,42007
421203,2012,12,December,30,1,Monday,22,299690,3,1,2,0,39.96237222,-75.20806389,Philadelphia,Pennsylvania,42101
421163,2012,12,December,31,2,Tuesday,0,299695,2,8,1,0,40.45788056,-79.98713056,Allegheny,Pennsylvania,42003
421192,2012,12,December,31,2,Tuesday,0,299696,3,1,2,1,39.92788056,-77.65851389,Franklin,Pennsylvania,42055
421199,2012,12,December,31,2,Tuesday,20,299757,2,1,1,0,40.52859722,-76.45704167,Schuylkill,Pennsylvania,42107
420038,2013,1,January,1,3,Wednesday,2,299790,3,1,1,0,40.00864722,-75.21049722,Philadelphia,Pennsylvania,42101
540012,2013,1,January,1,3,Wednesday,3,299795,3,4,1,1,40.40672778,-80.52216111,Washington,Pennsylvania,42125
420084,2013,1,January,1,3,Wednesday,5,299800,2,1,1,1,39.99193889,-75.58880833,Chester,Pennsylvania,42029
420034,2013,1,January,1,3,Wednesday,12,299813,1,1,1,0,40.14149722,-80.34313056,Washington,Pennsylvania,42125
420016,2013,1,January,1,3,Wednesday,13,299814,1,1,1,0,41.24418333,-76.82440556,Lycoming,Pennsylvania,42081
420036,2013,1,January,1,3,Wednesday,23,299843,2,1,1,0,40.89261389,-75.80689444,Carbon,Pennsylvania,42025
420042,2013,1,January,2,4,Thursday,4,299848,2,1,1,0,40.63483611,-75.67735,Lehigh,Pennsylvania,42077
420045,2013,1,January,2,4,Thursday,14,299866,1,1,1,0,41.68121389,-80.04098611,Crawford,Pennsylvania,42039
420018,2013,1,January,2,4,Thursday,15,299871,1,1,1,0,39.90882222,-76.77535278,York,Pennsylvania,42133
420024,2013,1,January,2,4,Thursday,19,299886,3,1,1,1,40.62304167,-75.38196389,Northampton,Pennsylvania,42095
420068,2013,1,January,3,5,Friday,15,299932,1,1,1,0,41.16835833,-75.27311111,Monroe,Pennsylvania,42089
420044,2013,1,January,3,5,Friday,16,299936,1,1,1,0,40.18644167,-80.22293889,Washington,Pennsylvania,42125
420041,2013,1,January,3,5,Friday,19,299955,3,1,1,0,40.10805556,-74.85734444,Bucks,Pennsylvania,42017
420031,2013,1,January,4,6,Saturday,21,300033,2,1,1,0,41.10654167,-80.46949167,Lawrence,Pennsylvania,42073
420046,2013,1,January,5,7,Sunday,18,300081,3,1,1,1,40.63183056,-75.35469167,Northampton,Pennsylvania,42095
420050,2013,1,January,6,1,Monday,11,300120,1,1,1,0,39.89980278,-76.87673056,York,Pennsylvania,42133
420009,2013,1,January,6,1,Monday,15,300133,1,1,1,0,40.16232778,-74.87095278,Bucks,Pennsylvania,42017
420001,2013,1,January,7,2,Tuesday,20,300212,2,1,1,0,40.20858889,-76.95783611,Cumberland,Pennsylvania,42041
420028,2013,1,January,8,3,Wednesday,10,300238,1,1,1,0,41.14369167,-80.05965278,Mercer,Pennsylvania,42085
420051,2013,1,January,8,3,Wednesday,23,300289,3,1,2,0,41.25198611,-78.742325,Jefferson,Pennsylvania,42065
420012,2013,1,January,9,4,Thursday,10,300326,1,2,2,0,40.86968611,-80.05325,Butler,Pennsylvania,42019
420004,2013,1,January,9,4,Thursday,12,300332,1,1,2,0,41.77283889,-76.63128333,Bradford,Pennsylvania,42015
420035,2013,1,January,10,5,Friday,6,300390,2,1,1,0,40.61976944,-76.05801389,Schuylkill,Pennsylvania,42107
420074,2013,1,January,10,5,Friday,16,300412,1,1,1,0,40.00079167,-75.28016111,Montgomery,Pennsylvania,42091
420056,2013,1,January,10,5,Friday,16,300413,1,1,1,1,40.23018889,-79.166625,Westmoreland,Pennsylvania,42129
420026,2013,1,January,10,5,Friday,17,300418,2,1,1,1,40.18853056,-76.49385,Lancaster,Pennsylvania,42071
420059,2013,1,January,11,6,Saturday,8,300454,1,1,1,0,40.21952222,-74.88571389,Bucks,Pennsylvania,42017
420053,2013,1,January,11,6,Saturday,17,300481,2,2,1,0,40.40805833,-77.01048056,Perry,Pennsylvania,42099
420060,2013,1,January,11,6,Saturday,17,300482,3,2,1,0,39.90771389,-75.18973056,Philadelphia,Pennsylvania,42101
420072,2013,1,January,11,6,Saturday,18,300494,6,5,1,1,40.31991111,-76.56219722,Lebanon,Pennsylvania,42075
420021,2013,1,January,12,7,Sunday,1,300520,3,1,1,0,40.02403889,-75.13179722,Philadelphia,Pennsylvania,42101
420023,2013,1,January,12,7,Sunday,6,300538,2,5,1,0,40.52856667,-79.25377778,Indiana,Pennsylvania,42063
420006,2013,1,January,12,7,Sunday,17,300567,2,5,1,0,40.141275,-75.54754444,Chester,Pennsylvania,42029
420062,2013,1,January,12,7,Sunday,18,300574,3,1,1,0,41.14315278,-80.16028611,Mercer,Pennsylvania,42085
420089,2013,1,January,12,7,Sunday,22,300587,2,5,1,1,41.42937222,-77.00945,Lycoming,Pennsylvania,42081
420081,2013,1,January,14,2,Tuesday,1,300664,2,2,1,1,41.76805278,-78.27346667,McKean,Pennsylvania,42083
420069,2013,1,January,14,2,Tuesday,9,300679,1,1,1,0,41.25114722,-76.97573889,Lycoming,Pennsylvania,42081
420071,2013,1,January,15,3,Wednesday,14,300760,1,1,2,0,41.06384444,-77.44641944,Clinton,Pennsylvania,42035
420058,2013,1,January,16,4,Thursday,4,300798,3,3,1,0,40.35201389,-79.85948056,Allegheny,Pennsylvania,42003
420063,2013,1,January,16,4,Thursday,5,300803,3,4,1,0,40.59098056,-77.5662,Mifflin,Pennsylvania,42087
420032,2013,1,January,16,4,Thursday,19,300852,2,1,1,0,39.90310556,-80.15345,Greene,Pennsylvania,42059
420017,2013,1,January,17,5,Friday,2,300874,2,4,1,1,41.95335,-80.03819167,Erie,Pennsylvania,42049
420065,2013,1,January,17,5,Friday,14,300898,1,1,1,0,41.07879167,-75.58108056,Monroe,Pennsylvania,42089
420011,2013,1,January,18,6,Saturday,1,300924,2,4,1,1,40.89445278,-79.53406111,Armstrong,Pennsylvania,42005
420029,2013,1,January,18,6,Saturday,10,300947,1,1,1,0,40.441325,-80.00493056,Allegheny,Pennsylvania,42003
420019,2013,1,January,18,6,Saturday,23,300991,2,1,1,0,40.02865,-75.779475,Chester,Pennsylvania,42029
420047,2013,1,January,18,6,Saturday,23,300992,2,1,1,0,39.99273056,-75.08518333,Philadelphia,Pennsylvania,42101
420111,2013,1,January,19,7,Sunday,2,301011,3,1,1,1,40.04818056,-75.003225,Philadelphia,Pennsylvania,42101
420043,2013,1,January,19,7,Sunday,3,301014,2,1,1,1,40.99369722,-75.25654167,Monroe,Pennsylvania,42089
420040,2013,1,January,19,7,Sunday,17,301059,2,1,1,0,40.71637778,-76.66998889,Northumberland,Pennsylvania,42097
420052,2013,1,January,19,7,Sunday,22,301089,2,1,1,1,40.27371111,-76.29606111,Lebanon,Pennsylvania,42075
420039,2013,1,January,20,1,Monday,4,301122,3,1,1,1,40.087,-74.97128611,Philadelphia,Pennsylvania,42101
420077,2013,1,January,20,1,Monday,13,301137,1,1,1,0,40.21879444,-78.47228889,Bedford,Pennsylvania,42009
420005,2013,1,January,20,1,Monday,13,301138,1,1,1,1,41.06432222,-77.67510278,Centre,Pennsylvania,42027
420027,2013,1,January,21,2,Tuesday,6,301179,2,1,1,1,40.00701944,-75.58514444,Chester,Pennsylvania,42029
420002,2013,1,January,21,2,Tuesday,11,301189,1,1,1,0,41.22561944,-75.93335,Luzerne,Pennsylvania,42079
420048,2013,1,January,23,4,Thursday,15,301324,1,1,1,0,40.18206389,-79.96422222,Washington,Pennsylvania,42125
420075,2013,1,January,23,4,Thursday,16,301328,1,1,1,0,40.16058056,-77.02070833,Cumberland,Pennsylvania,42041
420055,2013,1,January,24,5,Friday,8,301375,1,1,1,0,40.31515278,-76.43950278,Lebanon,Pennsylvania,42075
420037,2013,1,January,24,5,Friday,15,301391,1,4,1,0,41.69236111,-80.15843333,Crawford,Pennsylvania,42039
420025,2013,1,January,24,5,Friday,19,301407,2,1,1,0,40.99138611,-76.758175,Montour,Pennsylvania,42093
420022,2013,1,January,25,6,Saturday,7,301439,1,1,1,0,40.0595,-75.08054444,Philadelphia,Pennsylvania,42101
420003,2013,1,January,25,6,Saturday,15,301467,1,4,1,1,40.44539444,-75.55372222,Berks,Pennsylvania,42011
420054,2013,1,January,25,6,Saturday,16,301470,2,4,1,0,40.20408889,-76.35953889,Lancaster,Pennsylvania,42071
420067,2013,1,January,27,1,Monday,1,301591,3,1,1,2,40.62045278,-75.42944167,Lehigh,Pennsylvania,42077
420013,2013,1,January,27,1,Monday,3,301606,3,1,1,1,40.64834167,-75.41392222,Northampton,Pennsylvania,42095
420030,2013,1,January,27,1,Monday,18,301650,2,1,1,0,40.58992778,-80.04684722,Allegheny,Pennsylvania,42003
420066,2013,1,January,28,2,Tuesday,3,301673,3,4,1,0,41.21208056,-80.48872778,Mercer,Pennsylvania,42085
420061,2013,1,January,28,2,Tuesday,7,301684,1,3,2,0,40.16438889,-77.86440556,Huntingdon,Pennsylvania,42061
420049,2013,1,January,28,2,Tuesday,11,301699,1,3,2,0,41.39108611,-74.95560833,Pike,Pennsylvania,42103
420008,2013,1,January,28,2,Tuesday,12,301701,1,5,1,0,41.07891389,-75.59659167,Monroe,Pennsylvania,42089
420014,2013,1,January,28,2,Tuesday,13,301707,1,2,1,1,40.80280556,-79.24651111,Armstrong,Pennsylvania,42005
420057,2013,1,January,28,2,Tuesday,13,301708,1,3,1,0,40.88700556,-75.80218333,Carbon,Pennsylvania,42025
420070,2013,1,January,28,2,Tuesday,16,301718,1,2,2,0,40.062275,-76.57635278,Lancaster,Pennsylvania,42071
420015,2013,1,January,29,3,Wednesday,2,301750,2,99,1,1,40.21183611,-79.58979167,Westmoreland,Pennsylvania,42129
420020,2013,1,January,29,3,Wednesday,18,301792,3,1,1,0,40.096625,-74.95876944,Bucks,Pennsylvania,42017
420007,2013,1,January,29,3,Wednesday,22,301808,2,1,1,0,40.64748056,-79.26683889,Indiana,Pennsylvania,42063
420064,2013,1,January,30,4,Thursday,10,301834,1,1,1,0,41.78649444,-76.52927222,Bradford,Pennsylvania,42015
420073,2013,1,January,30,4,Thursday,14,301842,1,1,1,0,39.87591944,-75.88736389,Chester,Pennsylvania,42029
420010,2013,1,January,30,4,Thursday,18,301865,2,5,1,0,40.18810833,-78.58426944,Bedford,Pennsylvania,42009
420033,2013,1,January,31,5,Friday,10,301887,1,4,1,0,40.44044444,-80.08045833,Allegheny,Pennsylvania,42003
420128,2013,2,Feburary,1,6,Saturday,6,301946,3,1,1,0,40.39319722,-79.98654722,Allegheny,Pennsylvania,42003
420095,2013,2,Feburary,1,6,Saturday,11,301959,1,1,1,0,40.06996111,-75.18071111,Philadelphia,Pennsylvania,42101
420225,2013,2,Feburary,1,6,Saturday,13,301971,1,1,1,1,41.24404722,-76.55440278,Lycoming,Pennsylvania,42081
420109,2013,2,Feburary,1,6,Saturday,19,301993,3,1,1,0,40.02381944,-78.51139444,Bedford,Pennsylvania,42009
420360,2013,2,Feburary,3,1,Monday,1,302099,2,1,1,0,40.32679167,-76.78722222,Dauphin,Pennsylvania,42043
420125,2013,2,Feburary,3,1,Monday,1,302100,2,4,1,0,42.01964722,-79.81709722,Erie,Pennsylvania,42049
420127,2013,2,Feburary,3,1,Monday,15,302156,1,4,1,0,40.24587222,-79.35028056,Westmoreland,Pennsylvania,42129
420317,2013,2,Feburary,3,1,Monday,21,302175,2,8,1,0,40.10754722,-76.782075,York,Pennsylvania,42133
420082,2013,2,Feburary,4,2,Tuesday,6,302201,2,1,2,0,40.230675,-76.79546944,Dauphin,Pennsylvania,42043
420136,2013,2,Feburary,4,2,Tuesday,7,302205,1,8,1,0,41.33479444,-75.85949167,Luzerne,Pennsylvania,42079
420105,2013,2,Feburary,4,2,Tuesday,8,302209,1,1,1,0,40.43735,-79.97773333,Allegheny,Pennsylvania,42003
420113,2013,2,Feburary,4,2,Tuesday,12,302217,1,1,2,0,40.80403333,-76.43995,Northumberland,Pennsylvania,42097
420140,2013,2,Feburary,4,2,Tuesday,16,302237,1,1,2,0,40.49259444,-78.40649722,Blair,Pennsylvania,42013
420158,2013,2,Feburary,5,3,Wednesday,14,302289,1,1,1,0,40.78800833,-76.51163333,Northumberland,Pennsylvania,42097
420148,2013,2,Feburary,5,3,Wednesday,16,302299,1,1,1,0,40.16915278,-75.18276667,Montgomery,Pennsylvania,42091
420131,2013,2,Feburary,6,4,Thursday,8,302350,1,1,1,0,40.61939444,-75.41575,Lehigh,Pennsylvania,42077
420119,2013,2,Feburary,7,5,Friday,7,302405,1,1,1,1,40.13790833,-74.96960833,Bucks,Pennsylvania,42017
420120,2013,2,Feburary,7,5,Friday,7,302406,1,1,1,0,40.15232778,-76.16273056,Lancaster,Pennsylvania,42071
420129,2013,2,Feburary,8,6,Saturday,4,302452,3,1,1,1,40.50794722,-78.40018889,Blair,Pennsylvania,42013
420076,2013,2,Feburary,8,6,Saturday,6,302459,2,1,1,1,41.62148333,-78.82819444,Elk,Pennsylvania,42047
420107,2013,2,Feburary,8,6,Saturday,10,302464,1,4,1,0,41.56335833,-80.10966389,Crawford,Pennsylvania,42039
420201,2013,2,Feburary,8,6,Saturday,15,302485,1,4,1,0,41.87123611,-78.397225,McKean,Pennsylvania,42083
420132,2013,2,Feburary,10,1,Monday,4,302598,3,1,1,1,40.82843611,-77.96264722,Centre,Pennsylvania,42027
420137,2013,2,Feburary,10,1,Monday,18,302633,3,1,1,0,40.51070833,-79.93656944,Allegheny,Pennsylvania,42003
420102,2013,2,Feburary,10,1,Monday,20,302640,3,1,1,1,39.96784722,-75.65815278,Chester,Pennsylvania,42029
420130,2013,2,Feburary,11,2,Tuesday,6,302660,1,2,1,0,40.03700278,-75.47311111,Chester,Pennsylvania,42029
420135,2013,2,Feburary,11,2,Tuesday,23,302692,3,1,1,1,40.37453056,-79.92046111,Allegheny,Pennsylvania,42003
420365,2013,2,Feburary,12,3,Wednesday,4,302701,2,1,1,0,40.82024167,-77.88006389,Centre,Pennsylvania,42027
420133,2013,2,Feburary,12,3,Wednesday,6,302707,2,1,1,0,40.10124167,-74.95427778,Bucks,Pennsylvania,42017
420097,2013,2,Feburary,12,3,Wednesday,15,302736,1,1,1,0,39.93856111,-75.15631389,Philadelphia,Pennsylvania,42101
420138,2013,2,Feburary,12,3,Wednesday,16,302740,1,1,1,0,39.88791389,-76.64971667,York,Pennsylvania,42133
420122,2013,2,Feburary,13,4,Thursday,16,302791,1,4,1,0,40.01045556,-80.17945556,Washington,Pennsylvania,42125
420157,2013,2,Feburary,14,5,Friday,1,302821,2,1,1,1,40.257675,-75.74476667,Berks,Pennsylvania,42011
420101,2013,2,Feburary,14,5,Friday,17,302861,1,1,1,0,39.95543333,-75.27360556,Delaware,Pennsylvania,42045
420103,2013,2,Feburary,14,5,Friday,18,302865,3,1,1,0,40.06511667,-77.49899167,Cumberland,Pennsylvania,42041
420139,2013,2,Feburary,14,5,Friday,18,302866,2,4,1,0,41.54121944,-78.77666944,Elk,Pennsylvania,42047
420079,2013,2,Feburary,15,6,Saturday,9,302909,1,1,1,1,40.57981944,-76.20703333,Schuylkill,Pennsylvania,42107
420100,2013,2,Feburary,16,7,Sunday,0,302949,2,2,1,0,39.98458889,-76.86571111,York,Pennsylvania,42133
420085,2013,2,Feburary,16,7,Sunday,23,303024,2,1,1,1,40.49738889,-79.92655833,Allegheny,Pennsylvania,42003
420117,2013,2,Feburary,17,1,Monday,0,303028,2,1,1,1,41.92092222,-79.77405833,Erie,Pennsylvania,42049
420115,2013,2,Feburary,17,1,Monday,1,303031,2,1,1,1,40.53205556,-78.37725556,Blair,Pennsylvania,42013
420144,2013,2,Feburary,17,1,Monday,2,303038,2,1,1,1,40.34425278,-75.88888333,Berks,Pennsylvania,42011
420108,2013,2,Feburary,17,1,Monday,3,303047,3,1,1,0,40.08881944,-75.04524167,Philadelphia,Pennsylvania,42101
420124,2013,2,Feburary,17,1,Monday,20,303091,2,8,1,0,40.85121111,-76.05031944,Schuylkill,Pennsylvania,42107
420094,2013,2,Feburary,18,2,Tuesday,10,303119,1,1,1,0,40.82505278,-80.01097778,Butler,Pennsylvania,42019
420098,2013,2,Feburary,18,2,Tuesday,21,303153,2,1,1,1,41.14060278,-76.528325,Columbia,Pennsylvania,42037
360073,2013,2,Feburary,19,3,Wednesday,2,303161,2,1,1,0,41.99998611,-76.52364167,Bradford,Pennsylvania,42015
420091,2013,2,Feburary,19,3,Wednesday,11,303180,1,4,1,0,40.52457778,-76.97032778,Dauphin,Pennsylvania,42043
420118,2013,2,Feburary,19,3,Wednesday,20,303209,2,1,1,0,40.30978611,-76.34208333,Lebanon,Pennsylvania,42075
420096,2013,2,Feburary,20,4,Thursday,6,303231,4,1,1,0,40.00564722,-75.07579444,Philadelphia,Pennsylvania,42101
420152,2013,2,Feburary,21,5,Friday,16,303318,1,1,1,0,39.99545556,-76.73549444,York,Pennsylvania,42133
420155,2013,2,Feburary,22,6,Saturday,1,303339,2,1,1,1,40.07713611,-78.96045833,Somerset,Pennsylvania,42111
420149,2013,2,Feburary,22,6,Saturday,1,303340,3,1,1,1,40.11536944,-79.39663333,Westmoreland,Pennsylvania,42129
420121,2013,2,Feburary,22,6,Saturday,8,303356,1,1,1,1,40.070775,-78.93513333,Somerset,Pennsylvania,42111
420143,2013,2,Feburary,22,6,Saturday,12,303368,1,1,1,0,39.84668611,-75.42876389,Delaware,Pennsylvania,42045
420340,2013,2,Feburary,22,6,Saturday,13,303373,1,1,1,0,41.40909444,-75.662325,Lackawanna,Pennsylvania,42069
420099,2013,2,Feburary,22,6,Saturday,13,303374,1,1,1,0,40.70690278,-75.79138889,Lehigh,Pennsylvania,42077
420116,2013,2,Feburary,22,6,Saturday,20,303395,7,1,1,1,40.47098889,-80.47835556,Washington,Pennsylvania,42125
420078,2013,2,Feburary,23,7,Sunday,1,303413,3,1,1,1,41.25286944,-75.50376111,Lackawanna,Pennsylvania,42069
420088,2013,2,Feburary,23,7,Sunday,2,303418,2,1,1,1,40.03197222,-76.34303889,Lancaster,Pennsylvania,42071
420092,2013,2,Feburary,23,7,Sunday,6,303439,2,5,1,0,41.34990278,-74.94596944,Pike,Pennsylvania,42103
420080,2013,2,Feburary,23,7,Sunday,9,303447,1,1,1,0,40.80618333,-78.40695556,Clearfield,Pennsylvania,42033
420112,2013,2,Feburary,23,7,Sunday,18,303471,3,2,2,0,40.64903611,-75.49800833,Lehigh,Pennsylvania,42077
420090,2013,2,Feburary,24,1,Monday,0,303496,2,1,1,2,40.49192778,-79.89385833,Allegheny,Pennsylvania,42003
420344,2013,2,Feburary,24,1,Monday,9,303520,1,1,1,1,40.02642222,-75.06868333,Philadelphia,Pennsylvania,42101
420087,2013,2,Feburary,24,1,Monday,15,303536,1,1,1,1,41.11429722,-80.42337222,Lawrence,Pennsylvania,42073
420086,2013,2,Feburary,24,1,Monday,21,303550,2,1,1,0,40.13040278,-76.87408056,York,Pennsylvania,42133
420141,2013,2,Feburary,25,2,Tuesday,22,303614,3,1,1,0,42.10677778,-80.10133611,Erie,Pennsylvania,42049
420106,2013,2,Feburary,26,3,Wednesday,0,303615,2,1,1,1,41.41986944,-76.08791389,Wyoming,Pennsylvania,42131
420083,2013,2,Feburary,26,3,Wednesday,5,303626,3,1,1,0,40.36939722,-75.62310833,Berks,Pennsylvania,42011
420154,2013,2,Feburary,26,3,Wednesday,11,303638,1,1,1,0,39.93271111,-75.83053611,Chester,Pennsylvania,42029
420134,2013,2,Feburary,26,3,Wednesday,17,303650,2,5,1,1,40.13348056,-78.99791667,Somerset,Pennsylvania,42111
420123,2013,2,Feburary,26,3,Wednesday,20,303660,2,2,1,0,40.38285,-77.58171944,Juniata,Pennsylvania,42067
420114,2013,2,Feburary,26,3,Wednesday,20,303661,2,3,1,0,41.14438611,-75.40328611,Monroe,Pennsylvania,42089
420126,2013,2,Feburary,26,3,Wednesday,22,303667,2,99,1,1,40.35245,-76.91698056,Dauphin,Pennsylvania,42043
420104,2013,2,Feburary,26,3,Wednesday,22,303668,2,3,1,0,41.06896111,-76.90916667,Union,Pennsylvania,42119
420093,2013,2,Feburary,28,5,Friday,10,303769,1,4,1,0,41.272875,-78.69330556,Elk,Pennsylvania,42047
420110,2013,2,Feburary,28,5,Friday,12,303773,1,1,1,0,40.009175,-75.15125556,Philadelphia,Pennsylvania,42101
420188,2013,3,March,1,6,Saturday,7,303826,1,1,1,0,41.64798611,-76.86318056,Bradford,Pennsylvania,42015
420162,2013,3,March,1,6,Saturday,8,303829,4,1,1,0,41.38245,-75.34839444,Wayne,Pennsylvania,42127
420182,2013,3,March,1,6,Saturday,9,303834,1,4,2,0,41.68338889,-79.90609167,Crawford,Pennsylvania,42039
420198,2013,3,March,1,6,Saturday,10,303840,1,1,1,0,41.77298889,-76.40625556,Bradford,Pennsylvania,42015
420209,2013,3,March,1,6,Saturday,16,303855,1,1,2,1,41.99015833,-76.91894444,Bradford,Pennsylvania,42015
420150,2013,3,March,1,6,Saturday,23,303881,2,1,1,1,40.89874444,-75.42384167,Monroe,Pennsylvania,42089
420185,2013,3,March,3,1,Monday,4,303990,3,1,1,1,40.07882778,-76.34950278,Lancaster,Pennsylvania,42071
420164,2013,3,March,3,1,Monday,11,304003,1,1,1,0,40.11413333,-79.08726667,Somerset,Pennsylvania,42111
420166,2013,3,March,4,2,Tuesday,8,304073,1,1,1,0,40.01610278,-76.71935556,York,Pennsylvania,42133
420203,2013,3,March,4,2,Tuesday,14,304090,1,1,1,0,40.20627222,-75.54140278,Montgomery,Pennsylvania,42091
420204,2013,3,March,5,3,Wednesday,3,304123,2,1,2,1,40.75613611,-79.03700278,Indiana,Pennsylvania,42063
420172,2013,3,March,5,3,Wednesday,11,304144,1,1,1,0,40.901525,-75.32061667,Monroe,Pennsylvania,42089
420213,2013,3,March,5,3,Wednesday,17,304162,1,1,1,0,41.44475278,-75.33980556,Wayne,Pennsylvania,42127
420206,2013,3,March,5,3,Wednesday,21,304177,3,1,1,1,39.98284167,-75.84140556,Chester,Pennsylvania,42029
420168,2013,3,March,6,4,Thursday,17,304222,1,2,1,0,39.75495,-76.95326944,York,Pennsylvania,42133
420350,2013,3,March,6,4,Thursday,23,304245,2,1,1,0,41.48474444,-75.79630278,Wyoming,Pennsylvania,42131
420170,2013,3,March,7,5,Friday,13,304283,1,1,1,0,40.41691944,-80.420525,Washington,Pennsylvania,42125
420200,2013,3,March,7,5,Friday,19,304301,2,1,1,0,40.35113611,-75.32933333,Bucks,Pennsylvania,42017
420159,2013,3,March,7,5,Friday,21,304309,2,1,1,1,41.23133611,-79.43085833,Clarion,Pennsylvania,42031
420191,2013,3,March,8,6,Saturday,23,304385,2,1,1,1,41.46503889,-75.77311944,Lackawanna,Pennsylvania,42069
420196,2013,3,March,9,7,Sunday,0,304392,2,1,1,1,40.09073889,-76.17021667,Lancaster,Pennsylvania,42071
420179,2013,3,March,9,7,Sunday,13,304426,1,1,1,0,40.58216111,-76.30291389,Schuylkill,Pennsylvania,42107
420231,2013,3,March,9,7,Sunday,17,304442,1,1,1,1,40.14198056,-79.52423333,Westmoreland,Pennsylvania,42129
420177,2013,3,March,9,7,Sunday,17,304443,1,1,1,0,39.97019167,-76.73166389,York,Pennsylvania,42133
420205,2013,3,March,9,7,Sunday,18,304445,5,1,1,0,41.39333056,-75.67161667,Lackawanna,Pennsylvania,42069
420163,2013,3,March,10,1,Monday,6,304489,3,1,1,0,39.89683889,-80.19258333,Greene,Pennsylvania,42059
420227,2013,3,March,10,1,Monday,12,304497,1,1,1,0,39.96405278,-75.30418889,Delaware,Pennsylvania,42045
420151,2013,3,March,10,1,Monday,14,304505,1,1,1,1,41.18263611,-76.01195556,Luzerne,Pennsylvania,42079
420199,2013,3,March,10,1,Monday,18,304531,1,1,1,0,40.558225,-75.423275,Lehigh,Pennsylvania,42077
420214,2013,3,March,11,2,Tuesday,6,304566,3,1,1,0,40.810375,-75.59198333,Carbon,Pennsylvania,42025
420211,2013,3,March,11,2,Tuesday,11,304581,1,1,1,0,40.10272778,-75.02871389,Philadelphia,Pennsylvania,42101
420189,2013,3,March,12,3,Wednesday,1,304634,2,2,2,1,40.50596111,-77.12811944,Perry,Pennsylvania,42099
420822,2013,3,March,12,3,Wednesday,10,304656,1,1,1,0,40.65861111,-78.25985556,Blair,Pennsylvania,42013
420178,2013,3,March,12,3,Wednesday,14,304669,1,1,1,0,41.16823056,-80.44469444,Mercer,Pennsylvania,42085
420145,2013,3,March,12,3,Wednesday,18,304685,1,1,1,0,40.53979722,-77.32560556,Juniata,Pennsylvania,42067
420180,2013,3,March,13,4,Thursday,7,304720,1,1,1,0,39.94918611,-75.19956667,Philadelphia,Pennsylvania,42101
420165,2013,3,March,13,4,Thursday,13,304740,1,1,1,0,40.61466111,-77.31712778,Juniata,Pennsylvania,42067
420173,2013,3,March,14,5,Friday,11,304794,1,1,1,1,40.16874444,-74.81255833,Bucks,Pennsylvania,42017
420193,2013,3,March,14,5,Friday,15,304808,1,1,1,1,40.32699167,-77.0209,Perry,Pennsylvania,42099
420187,2013,3,March,14,5,Friday,18,304819,1,1,1,0,39.90735,-76.59939722,York,Pennsylvania,42133
420147,2013,3,March,15,6,Saturday,3,304842,2,1,1,0,40.15314167,-79.55085,Westmoreland,Pennsylvania,42129
420744,2013,3,March,15,6,Saturday,5,304847,2,1,1,0,41.11025,-76.24885833,Columbia,Pennsylvania,42037
